,average_temperature,precipitation,windspeed,city,date
2020-06-01,17.6,54.0,9.5,Fellbach,2020-06-01
2020-07-01,20.7,39.0,10.3,Fellbach,2020-07-01
2020-08-01,21.5,84.0,9.9,Fellbach,2020-08-01
2020-09-01,16.9,24.0,8.4,Fellbach,2020-09-01
2020-10-01,11.1,41.0,9.8,Fellbach,2020-10-01
2020-11-01,6.9,16.0,8.8,Fellbach,2020-11-01
2020-12-01,4.1,40.0,9.9,Fellbach,2020-12-01
2021-01-01,1.7,59.0,10.6,Fellbach,2021-01-01
2021-02-01,4.6,49.0,10.5,Fellbach,2021-02-01
2021-03-01,6.2,24.0,11.0,Fellbach,2021-03-01
2021-04-01,7.8,30.0,9.8,Fellbach,2021-04-01
2021-05-01,11.8,62.0,11.7,Fellbach,2021-05-01
2021-06-01,20.3,156.0,9.0,Fellbach,2021-06-01
2021-07-01,19.1,70.0,9.1,Fellbach,2021-07-01
2021-08-01,17.7,83.0,9.2,Fellbach,2021-08-01
2021-09-01,16.8,11.0,7.1,Fellbach,2021-09-01
2021-10-01,10.3,37.0,9.1,Fellbach,2021-10-01
2021-11-01,4.3,29.8,8.0,Fellbach,2021-11-01
2021-12-01,4.3,51.9,9.4,Fellbach,2021-12-01
2022-01-01,2.8,34.8,11.0,Fellbach,2022-01-01
2022-02-01,5.8,48.8,15.9,Fellbach,2022-02-01
2022-03-01,7.1,25.5,9.4,Fellbach,2022-03-01
2022-04-01,9.2,100.2,11.0,Fellbach,2022-04-01
2022-05-01,16.5,29.1,9.3,Fellbach,2022-05-01
2022-06-01,20.5,75.4,9.4,Fellbach,2022-06-01
2022-07-01,21.8,14.6,10.0,Fellbach,2022-07-01
2022-08-01,22.4,22.8,9.0,Fellbach,2022-08-01
2022-09-01,14.9,79.2,9.4,Fellbach,2022-09-01
2022-10-01,14.5,69.5,8.9,Fellbach,2022-10-01
2022-11-01,7.9,53.8,9.1,Fellbach,2022-11-01
2021-02-01,6.3,43.6,6.4,Vercelli,2021-02-01
2021-04-01,11.3,54.2,9.4,Vercelli,2021-04-01
2021-05-01,15.7,67.8,8.4,Vercelli,2021-05-01
2021-06-01,24.5,19.0,8.2,Vercelli,2021-06-01
2021-07-01,24.1,142.8,6.9,Vercelli,2021-07-01
2021-08-01,23.4,47.7,7.4,Vercelli,2021-08-01
2021-09-01,20.4,79.2,6.2,Vercelli,2021-09-01
2021-10-01,12.5,42.7,6.2,Vercelli,2021-10-01
2021-11-01,7.3,132.9,6.7,Vercelli,2021-11-01
2021-12-01,1.5,26.9,5.2,Vercelli,2021-12-01
2022-01-01,2.3,3.9,5.9,Vercelli,2022-01-01
2022-02-01,5.3,15.9,6.6,Vercelli,2022-02-01
2022-04-01,12.5,20.1,9.5,Vercelli,2022-04-01
2022-06-01,23.9,26.6,7.2,Vercelli,2022-06-01
2022-07-01,26.9,11.5,7.3,Vercelli,2022-07-01
2022-08-01,24.7,29.4,6.5,Vercelli,2022-08-01
2022-09-01,18.6,79.6,6.5,Vercelli,2022-09-01
2022-10-01,16.4,41.7,4.9,Vercelli,2022-10-01
2022-11-01,8.5,53.1,5.6,Vercelli,2022-11-01
2020-09-01,12.9,93.5,8.1,Lohja,2020-09-01
2020-12-01,1.0,112.9,9.2,Lohja,2020-12-01
2021-01-01,-4.3,97.8,11.7,Lohja,2021-01-01
2021-02-01,-7.7,33.6,10.9,Lohja,2021-02-01
2021-04-01,4.5,48.8,17.0,Lohja,2021-04-01
2021-05-01,10.4,88.0,15.7,Lohja,2021-05-01
2021-06-01,19.1,63.9,11.3,Lohja,2021-06-01
2021-07-01,20.7,41.7,12.1,Lohja,2021-07-01
2021-08-01,15.2,150.6,14.3,Lohja,2021-08-01
2021-09-01,9.8,46.6,13.1,Lohja,2021-09-01
2021-10-01,8.1,82.1,17.3,Lohja,2021-10-01
2021-11-01,2.1,46.6,14.5,Lohja,2021-11-01
2021-12-01,-5.9,22.6,13.3,Lohja,2021-12-01
2022-01-01,-2.8,78.5,16.3,Lohja,2022-01-01
2022-02-01,-2.2,109.7,15.4,Lohja,2022-02-01
2022-04-01,2.7,58.4,11.9,Lohja,2022-04-01
2022-06-01,17.6,35.7,12.8,Lohja,2022-06-01
2022-07-01,17.6,65.8,12.1,Lohja,2022-07-01
2022-08-01,18.6,20.1,11.6,Lohja,2022-08-01
2022-09-01,9.6,40.9,9.8,Lohja,2022-09-01
2022-10-01,8.3,50.3,14.5,Lohja,2022-10-01
2022-11-01,2.8,36.9,13.7,Lohja,2022-11-01
2019-12-01,2.6,46.0,12.7,Jablonec nad Nisou,2019-12-01
2020-01-01,1.1,30.0,12.3,Jablonec nad Nisou,2020-01-01
2020-02-01,3.6,134.0,15.8,Jablonec nad Nisou,2020-02-01
2020-04-01,8.9,4.0,9.1,Jablonec nad Nisou,2020-04-01
2020-05-01,10.4,88.0,8.0,Jablonec nad Nisou,2020-05-01
2020-06-01,16.2,140.0,7.7,Jablonec nad Nisou,2020-06-01
2020-07-01,17.5,56.0,7.4,Jablonec nad Nisou,2020-07-01
2020-08-01,19.2,85.0,7.3,Jablonec nad Nisou,2020-08-01
2020-09-01,14.4,57.0,7.3,Jablonec nad Nisou,2020-09-01
2020-10-01,9.7,103.0,9.5,Jablonec nad Nisou,2020-10-01
2020-11-01,4.7,22.0,10.5,Jablonec nad Nisou,2020-11-01
2020-12-01,2.2,25.0,14.5,Jablonec nad Nisou,2020-12-01
2021-01-01,-1.3,78.0,9.3,Jablonec nad Nisou,2021-01-01
2021-02-01,-0.6,46.0,10.7,Jablonec nad Nisou,2021-02-01
2021-04-01,4.6,56.0,10.5,Jablonec nad Nisou,2021-04-01
2021-05-01,10.1,118.0,11.8,Jablonec nad Nisou,2021-05-01
2021-06-01,18.5,72.0,7.3,Jablonec nad Nisou,2021-06-01
2021-07-01,18.2,226.0,6.8,Jablonec nad Nisou,2021-07-01
2021-08-01,15.6,109.0,7.1,Jablonec nad Nisou,2021-08-01
2021-09-01,14.3,27.0,7.0,Jablonec nad Nisou,2021-09-01
2021-10-01,8.6,35.0,10.4,Jablonec nad Nisou,2021-10-01
2021-11-01,4.4,66.0,9.9,Jablonec nad Nisou,2021-11-01
2021-12-01,0.5,226.6,9.8,Jablonec nad Nisou,2021-12-01
2022-01-01,0.7,160.7,12.2,Jablonec nad Nisou,2022-01-01
2022-02-01,2.8,111.3,16.5,Jablonec nad Nisou,2022-02-01
2022-04-01,5.9,49.0,9.4,Jablonec nad Nisou,2022-04-01
2022-05-01,13.8,43.5,8.4,Jablonec nad Nisou,2022-05-01
2022-06-01,18.1,104.8,7.6,Jablonec nad Nisou,2022-06-01
2022-07-01,17.9,52.0,7.2,Jablonec nad Nisou,2022-07-01
2022-08-01,18.8,77.7,6.4,Jablonec nad Nisou,2022-08-01
2020-09-01,12.4,62.0,8.1,Hyvinkaa,2020-09-01
2020-12-01,0.5,59.0,9.2,Hyvinkaa,2020-12-01
2021-02-01,-8.4,21.0,12.1,Hyvinkaa,2021-02-01
2021-04-01,4.5,43.0,15.6,Hyvinkaa,2021-04-01
2021-05-01,10.4,111.0,13.8,Hyvinkaa,2021-05-01
2021-06-01,19.2,20.0,9.6,Hyvinkaa,2021-06-01
2021-07-01,20.6,21.0,10.1,Hyvinkaa,2021-07-01
2021-08-01,15.1,176.0,12.6,Hyvinkaa,2021-08-01
2021-09-01,9.2,31.0,11.6,Hyvinkaa,2021-09-01
2021-10-01,7.8,95.0,15.6,Hyvinkaa,2021-10-01
2021-11-01,1.1,42.3,13.3,Hyvinkaa,2021-11-01
2021-12-01,-6.9,17.5,12.7,Hyvinkaa,2021-12-01
2022-01-01,-3.6,79.0,16.3,Hyvinkaa,2022-01-01
2022-02-01,-2.4,94.8,14.7,Hyvinkaa,2022-02-01
2022-04-01,3.2,57.1,11.4,Hyvinkaa,2022-04-01
2022-06-01,16.9,36.6,10.6,Hyvinkaa,2022-06-01
2022-07-01,17.3,58.4,9.5,Hyvinkaa,2022-07-01
2022-08-01,18.0,41.0,9.9,Hyvinkaa,2022-08-01
2022-09-01,8.2,21.0,8.5,Hyvinkaa,2022-09-01
2022-10-01,6.9,35.6,12.3,Hyvinkaa,2022-10-01
2021-02-01,10.7,70.0,10.8,Terracina,2021-02-01
2021-02-01,5.0,43.1,14.8,Dendermonde,2021-02-01
2021-04-01,6.9,33.3,12.7,Dendermonde,2021-04-01
2021-05-01,11.5,101.7,13.9,Dendermonde,2021-05-01
2021-06-01,18.1,97.2,9.9,Dendermonde,2021-06-01
2021-07-01,17.9,96.1,11.2,Dendermonde,2021-07-01
2021-08-01,17.1,77.3,11.0,Dendermonde,2021-08-01
2021-09-01,16.4,28.4,9.2,Dendermonde,2021-09-01
2021-10-01,11.7,97.8,12.9,Dendermonde,2021-10-01
2021-11-01,7.1,36.2,10.6,Dendermonde,2021-11-01
2021-12-01,6.0,84.9,13.6,Dendermonde,2021-12-01
2022-01-01,4.6,36.4,12.0,Dendermonde,2022-01-01
2022-02-01,7.0,64.3,19.4,Dendermonde,2022-02-01
2022-04-01,10.2,28.9,13.7,Dendermonde,2022-04-01
2022-06-01,17.5,79.1,10.7,Dendermonde,2022-06-01
2022-07-01,19.1,13.5,9.3,Dendermonde,2022-07-01
2022-08-01,20.7,19.1,9.6,Dendermonde,2022-08-01
2022-09-01,15.1,132.3,9.2,Dendermonde,2022-09-01
2022-10-01,14.3,45.1,11.5,Dendermonde,2022-10-01
2022-11-01,9.0,68.5,15.4,Dendermonde,2022-11-01
2021-02-01,7.4,50.9,6.1,Lodi,2021-02-01
2021-04-01,12.4,80.8,8.3,Lodi,2021-04-01
2021-05-01,16.9,109.8,7.9,Lodi,2021-05-01
2021-06-01,24.2,25.2,7.1,Lodi,2021-06-01
2021-07-01,24.5,200.8,7.4,Lodi,2021-07-01
2021-08-01,24.0,53.9,6.6,Lodi,2021-08-01
2021-09-01,21.1,118.9,6.1,Lodi,2021-09-01
2021-10-01,13.2,60.3,5.1,Lodi,2021-10-01
2021-11-01,8.8,156.3,5.8,Lodi,2021-11-01
2021-12-01,2.9,31.1,4.9,Lodi,2021-12-01
2022-06-01,25.6,27.6,7.3,Lodi,2022-06-01
2022-07-01,27.8,5.7,8.1,Lodi,2022-07-01
2022-08-01,25.9,5.1,7.1,Lodi,2022-08-01
2022-09-01,20.5,35.5,6.8,Lodi,2022-09-01
2022-10-01,17.2,9.9,3.9,Lodi,2022-10-01
2022-11-01,9.2,14.2,3.9,Lodi,2022-11-01
2019-12-01,4.4,49.0,18.3,Roskilde,2019-12-01
2020-01-01,5.0,76.0,19.4,Roskilde,2020-01-01
2020-02-01,4.6,92.0,23.4,Roskilde,2020-02-01
2020-04-01,7.7,23.0,16.7,Roskilde,2020-04-01
2020-05-01,10.4,35.0,15.8,Roskilde,2020-05-01
2020-06-01,16.8,104.0,13.6,Roskilde,2020-06-01
2020-07-01,15.4,84.0,16.3,Roskilde,2020-07-01
2020-08-01,18.5,44.0,11.9,Roskilde,2020-08-01
2020-09-01,14.2,45.0,12.6,Roskilde,2020-09-01
2020-10-01,10.2,72.0,14.7,Roskilde,2020-10-01
2020-11-01,7.4,24.0,16.8,Roskilde,2020-11-01
2020-12-01,4.1,69.0,16.7,Roskilde,2020-12-01
2021-01-01,0.4,71.0,13.5,Roskilde,2021-01-01
2021-02-01,-0.2,29.0,14.4,Roskilde,2021-02-01
2021-04-01,5.5,24.0,16.5,Roskilde,2021-04-01
2021-05-01,10.3,85.0,14.6,Roskilde,2021-05-01
2021-06-01,17.0,20.0,12.2,Roskilde,2021-06-01
2021-07-01,19.0,113.0,12.6,Roskilde,2021-07-01
2021-08-01,15.8,93.0,13.9,Roskilde,2021-08-01
2021-09-01,14.5,73.0,12.9,Roskilde,2021-09-01
2021-10-01,10.3,81.0,16.0,Roskilde,2021-10-01
2021-11-01,6.6,21.7,15.3,Roskilde,2021-11-01
2021-12-01,1.7,63.8,15.3,Roskilde,2021-12-01
2022-01-01,3.5,31.2,21.1,Roskilde,2022-01-01
2022-02-01,3.8,95.3,22.3,Roskilde,2022-02-01
2022-04-01,6.2,31.7,14.7,Roskilde,2022-04-01
2022-06-01,15.4,32.6,12.0,Roskilde,2022-06-01
2022-07-01,17.0,27.4,16.6,Roskilde,2022-07-01
2022-08-01,18.7,27.6,11.0,Roskilde,2022-08-01
2022-09-01,13.4,26.8,14.7,Roskilde,2022-09-01
2022-10-01,11.7,22.2,14.7,Roskilde,2022-10-01
2019-12-01,4.8,61.2,12.6,Bruchsal,2019-12-01
2020-01-01,4.3,21.8,12.0,Bruchsal,2020-01-01
2020-02-01,7.4,143.9,21.5,Bruchsal,2020-02-01
2020-04-01,13.5,7.8,11.7,Bruchsal,2020-04-01
2020-05-01,14.9,39.6,11.8,Bruchsal,2020-05-01
2020-06-01,18.9,51.3,12.3,Bruchsal,2020-06-01
2020-07-01,21.4,20.5,12.4,Bruchsal,2020-07-01
2020-08-01,22.7,46.6,10.8,Bruchsal,2020-08-01
2020-09-01,17.3,39.3,10.2,Bruchsal,2020-09-01
2020-10-01,11.7,50.9,12.9,Bruchsal,2020-10-01
2020-11-01,6.8,16.3,9.4,Bruchsal,2020-11-01
2020-12-01,4.5,78.0,9.9,Bruchsal,2020-12-01
2021-01-01,2.7,88.8,14.1,Bruchsal,2021-01-01
2021-02-01,4.7,54.0,10.1,Bruchsal,2021-02-01
2021-04-01,7.9,30.5,9.8,Bruchsal,2021-04-01
2021-05-01,11.9,61.7,13.0,Bruchsal,2021-05-01
2021-06-01,20.5,160.2,7.4,Bruchsal,2021-06-01
2021-07-01,19.3,104.6,8.7,Bruchsal,2021-07-01
2021-08-01,18.2,76.4,9.6,Bruchsal,2021-08-01
2021-09-01,17.1,21.6,7.6,Bruchsal,2021-09-01
2021-10-01,10.9,50.0,8.9,Bruchsal,2021-10-01
2021-11-01,4.8,34.0,9.4,Bruchsal,2021-11-01
2021-12-01,4.4,70.4,11.1,Bruchsal,2021-12-01
2022-01-01,2.7,56.3,12.9,Bruchsal,2022-01-01
2022-02-01,5.5,60.9,16.9,Bruchsal,2022-02-01
2022-04-01,9.5,118.4,12.4,Bruchsal,2022-04-01
2022-05-01,16.8,38.1,9.2,Bruchsal,2022-05-01
2022-06-01,20.9,77.7,8.7,Bruchsal,2022-06-01
2022-07-01,22.3,16.6,9.3,Bruchsal,2022-07-01
2022-08-01,23.0,46.1,8.9,Bruchsal,2022-08-01
2022-09-01,15.4,120.3,10.2,Bruchsal,2022-09-01
2022-10-01,14.6,85.9,8.2,Bruchsal,2022-10-01
2022-11-01,8.3,78.0,9.6,Bruchsal,2022-11-01
2019-12-01,2.8,78.0,10.9,Dunakeszi,2019-12-01
2020-01-01,-0.4,11.0,7.2,Dunakeszi,2020-01-01
2020-02-01,5.4,25.0,14.3,Dunakeszi,2020-02-01
2020-04-01,12.2,13.0,9.0,Dunakeszi,2020-04-01
2020-05-01,14.2,14.0,10.9,Dunakeszi,2020-05-01
2020-06-01,19.5,129.0,9.4,Dunakeszi,2020-06-01
2020-07-01,21.3,56.0,7.6,Dunakeszi,2020-07-01
2020-08-01,22.4,81.0,7.9,Dunakeszi,2020-08-01
2020-09-01,17.6,18.0,7.7,Dunakeszi,2020-09-01
2020-10-01,11.7,105.0,8.7,Dunakeszi,2020-10-01
2020-11-01,5.8,25.0,5.3,Dunakeszi,2020-11-01
2020-12-01,4.2,34.0,8.9,Dunakeszi,2020-12-01
2021-01-01,2.2,15.0,10.4,Dunakeszi,2021-01-01
2021-02-01,3.1,43.0,9.9,Dunakeszi,2021-02-01
2021-04-01,9.7,38.0,11.4,Dunakeszi,2021-04-01
2021-05-01,14.8,81.0,11.7,Dunakeszi,2021-05-01
2021-06-01,23.1,17.0,8.8,Dunakeszi,2021-06-01
2021-07-01,24.8,41.0,10.6,Dunakeszi,2021-07-01
2021-08-01,21.3,73.0,9.5,Dunakeszi,2021-08-01
2021-09-01,18.0,20.0,8.1,Dunakeszi,2021-09-01
2021-10-01,10.8,20.0,7.4,Dunakeszi,2021-10-01
2021-11-01,6.5,50.0,8.0,Dunakeszi,2021-11-01
2022-06-01,22.7,51.1,10.1,Dunakeszi,2022-06-01
2022-07-01,24.3,26.6,13.2,Dunakeszi,2022-07-01
2022-08-01,24.2,32.0,9.5,Dunakeszi,2022-08-01
2022-09-01,16.1,94.0,11.1,Dunakeszi,2022-09-01
2022-10-01,13.1,19.9,8.1,Dunakeszi,2022-10-01
2022-11-01,7.0,67.9,8.7,Dunakeszi,2022-11-01
2021-02-01,4.9,81.6,11.3,Turnhout,2021-02-01
2021-04-01,6.7,60.0,7.7,Turnhout,2021-04-01
2021-05-01,11.5,141.8,9.7,Turnhout,2021-05-01
2021-06-01,18.8,163.3,5.7,Turnhout,2021-06-01
2021-07-01,18.1,215.9,6.6,Turnhout,2021-07-01
2021-08-01,17.0,112.5,6.6,Turnhout,2021-08-01
2021-09-01,16.0,35.5,5.3,Turnhout,2021-09-01
2021-10-01,11.5,149.0,8.4,Turnhout,2021-10-01
2021-11-01,6.2,43.2,6.3,Turnhout,2021-11-01
2021-12-01,5.6,83.5,9.3,Turnhout,2021-12-01
2022-01-01,4.5,62.0,9.1,Turnhout,2022-01-01
2022-02-01,6.7,110.2,15.2,Turnhout,2022-02-01
2022-04-01,9.7,40.7,9.7,Turnhout,2022-04-01
2022-06-01,17.5,74.2,6.1,Turnhout,2022-06-01
2022-07-01,18.6,21.2,5.3,Turnhout,2022-07-01
2022-08-01,20.4,20.8,4.9,Turnhout,2022-08-01
2022-09-01,14.7,136.0,5.9,Turnhout,2022-09-01
2022-10-01,13.8,49.0,7.2,Turnhout,2022-10-01
2022-11-01,9.0,78.2,10.0,Turnhout,2022-11-01
2021-02-01,4.6,44.0,14.7,Etten-Leur,2021-02-01
2021-04-01,6.6,30.0,13.5,Etten-Leur,2021-04-01
2021-05-01,11.5,75.0,13.6,Etten-Leur,2021-05-01
2021-06-01,18.8,51.2,10.6,Etten-Leur,2021-06-01
2021-07-01,18.1,75.0,11.2,Etten-Leur,2021-07-01
2021-08-01,17.1,61.1,11.6,Etten-Leur,2021-08-01
2021-09-01,16.1,21.4,9.7,Etten-Leur,2021-09-01
2021-10-01,11.6,100.7,13.2,Etten-Leur,2021-10-01
2021-11-01,6.8,55.7,10.3,Etten-Leur,2021-11-01
2021-12-01,5.6,65.2,12.6,Etten-Leur,2021-12-01
2022-01-01,4.7,41.1,12.5,Etten-Leur,2022-01-01
2022-02-01,6.7,80.5,19.0,Etten-Leur,2022-02-01
2022-04-01,9.6,30.1,15.4,Etten-Leur,2022-04-01
2022-06-01,17.5,99.1,11.1,Etten-Leur,2022-06-01
2022-07-01,19.0,13.2,10.4,Etten-Leur,2022-07-01
2022-08-01,20.8,23.0,10.4,Etten-Leur,2022-08-01
2022-09-01,14.9,121.4,9.8,Etten-Leur,2022-09-01
2022-10-01,13.5,36.0,10.9,Etten-Leur,2022-10-01
2022-11-01,8.8,73.0,14.4,Etten-Leur,2022-11-01
2020-01-01,10.5,18.0,9.2,Alghero,2020-01-01
2020-11-01,13.8,26.0,8.2,Alghero,2020-11-01
2021-01-01,10.8,124.0,13.7,Alghero,2021-01-01
2021-02-01,11.9,59.5,10.9,Alghero,2021-02-01
2021-04-01,13.6,33.7,11.1,Alghero,2021-04-01
2021-05-01,17.2,39.7,11.5,Alghero,2021-05-01
2021-06-01,23.6,16.2,9.4,Alghero,2021-06-01
2021-07-01,25.3,4.3,10.3,Alghero,2021-07-01
2021-08-01,25.2,1.7,9.7,Alghero,2021-08-01
2021-09-01,23.4,31.8,8.3,Alghero,2021-09-01
2021-10-01,17.3,37.3,8.8,Alghero,2021-10-01
2021-11-01,13.9,197.4,9.6,Alghero,2021-11-01
2021-12-01,11.2,89.3,11.4,Alghero,2021-12-01
2022-01-01,9.1,20.5,10.5,Alghero,2022-01-01
2022-02-01,10.3,19.3,11.0,Alghero,2022-02-01
2022-04-01,14.2,61.5,13.5,Alghero,2022-04-01
2022-05-01,19.6,34.9,9.0,Alghero,2022-05-01
2022-06-01,25.0,3.8,9.1,Alghero,2022-06-01
2022-07-01,26.6,0.3,8.3,Alghero,2022-07-01
2022-08-01,26.7,12.9,9.6,Alghero,2022-08-01
2022-09-01,23.2,108.6,8.8,Alghero,2022-09-01
2022-10-01,19.5,46.6,6.7,Alghero,2022-10-01
2022-11-01,15.4,148.4,9.2,Alghero,2022-11-01
2019-12-01,5.9,74.0,17.6,Dilbeek,2019-12-01
2020-01-01,5.9,69.0,16.5,Dilbeek,2020-01-01
2020-02-01,7.0,100.0,25.6,Dilbeek,2020-02-01
2020-04-01,12.6,17.0,10.6,Dilbeek,2020-04-01
2020-05-01,14.2,11.0,11.4,Dilbeek,2020-05-01
2020-06-01,17.5,84.0,12.1,Dilbeek,2020-06-01
2020-07-01,17.9,24.0,12.6,Dilbeek,2020-07-01
2020-08-01,20.9,53.0,11.0,Dilbeek,2020-08-01
2020-09-01,16.4,105.0,10.6,Dilbeek,2020-09-01
2020-10-01,11.4,75.0,15.9,Dilbeek,2020-10-01
2020-11-01,9.2,48.0,14.1,Dilbeek,2020-11-01
2020-12-01,5.7,77.0,15.0,Dilbeek,2020-12-01
2021-01-01,3.0,138.0,13.1,Dilbeek,2021-01-01
2021-02-01,5.3,143.0,15.7,Dilbeek,2021-02-01
2021-04-01,7.3,33.0,11.7,Dilbeek,2021-04-01
2021-05-01,11.7,85.0,13.6,Dilbeek,2021-05-01
2021-06-01,18.8,120.0,9.5,Dilbeek,2021-06-01
2021-07-01,18.0,186.0,10.6,Dilbeek,2021-07-01
2021-08-01,16.9,119.0,10.6,Dilbeek,2021-08-01
2021-09-01,16.6,26.0,9.4,Dilbeek,2021-09-01
2021-10-01,11.5,87.0,13.6,Dilbeek,2021-10-01
2021-11-01,6.4,34.1,9.7,Dilbeek,2021-11-01
2021-12-01,5.6,85.0,12.8,Dilbeek,2021-12-01
2022-01-01,4.3,63.7,11.3,Dilbeek,2022-01-01
2022-02-01,6.6,84.4,18.2,Dilbeek,2022-02-01
2022-04-01,10.1,31.0,13.5,Dilbeek,2022-04-01
2022-05-01,15.2,69.2,10.3,Dilbeek,2022-05-01
2022-06-01,17.8,90.6,10.0,Dilbeek,2022-06-01
2022-07-01,19.6,19.9,9.7,Dilbeek,2022-07-01
2022-08-01,21.4,17.9,10.0,Dilbeek,2022-08-01
2022-09-01,15.0,92.8,9.4,Dilbeek,2022-09-01
2022-10-01,14.4,43.6,12.4,Dilbeek,2022-10-01
2022-11-01,9.1,63.6,15.1,Dilbeek,2022-11-01
2021-02-01,7.6,15.1,10.3,Civitanova Marche,2021-02-01
2021-04-01,10.6,38.4,10.6,Civitanova Marche,2021-04-01
2021-05-01,17.0,32.8,12.6,Civitanova Marche,2021-05-01
2021-06-01,23.9,6.7,12.3,Civitanova Marche,2021-06-01
2021-07-01,24.8,39.8,11.2,Civitanova Marche,2021-07-01
2021-08-01,24.5,72.5,11.4,Civitanova Marche,2021-08-01
2021-09-01,20.3,42.6,8.7,Civitanova Marche,2021-09-01
2021-10-01,13.9,89.5,10.9,Civitanova Marche,2021-10-01
2021-11-01,11.3,143.6,10.7,Civitanova Marche,2021-11-01
2021-12-01,6.9,69.5,11.7,Civitanova Marche,2021-12-01
2022-01-01,5.0,42.9,10.3,Civitanova Marche,2022-01-01
2022-02-01,6.9,62.4,11.0,Civitanova Marche,2022-02-01
2022-04-01,11.1,45.6,11.8,Civitanova Marche,2022-04-01
2022-06-01,23.8,28.6,11.3,Civitanova Marche,2022-06-01
2022-07-01,25.7,19.3,10.0,Civitanova Marche,2022-07-01
2022-08-01,24.6,27.2,10.2,Civitanova Marche,2022-08-01
2022-09-01,19.4,69.6,9.3,Civitanova Marche,2022-09-01
2022-10-01,16.7,3.5,7.6,Civitanova Marche,2022-10-01
2022-11-01,11.6,88.5,11.3,Civitanova Marche,2022-11-01
2019-12-01,5.8,72.0,14.1,Tiel,2019-12-01
2020-01-01,6.2,51.0,14.5,Tiel,2020-01-01
2020-02-01,7.2,157.0,20.6,Tiel,2020-02-01
2020-04-01,11.1,13.0,13.1,Tiel,2020-04-01
2020-05-01,13.1,12.0,12.5,Tiel,2020-05-01
2020-06-01,17.5,78.0,12.1,Tiel,2020-06-01
2020-07-01,17.0,51.0,11.7,Tiel,2020-07-01
2020-08-01,20.4,89.0,11.4,Tiel,2020-08-01
2020-09-01,15.2,65.0,10.9,Tiel,2020-09-01
2020-10-01,11.3,108.0,14.0,Tiel,2020-10-01
2020-11-01,8.9,58.0,12.4,Tiel,2020-11-01
2020-12-01,5.5,107.0,13.3,Tiel,2020-12-01
2021-01-01,3.4,88.0,12.8,Tiel,2021-01-01
2021-02-01,3.7,56.7,14.7,Tiel,2021-02-01
2021-04-01,6.1,45.6,13.9,Tiel,2021-04-01
2021-05-01,10.9,136.6,14.9,Tiel,2021-05-01
2021-06-01,18.1,88.1,10.3,Tiel,2021-06-01
2021-07-01,17.8,125.9,11.2,Tiel,2021-07-01
2021-08-01,16.8,100.5,12.2,Tiel,2021-08-01
2021-09-01,16.0,31.1,10.1,Tiel,2021-09-01
2021-10-01,11.5,153.9,14.0,Tiel,2021-10-01
2021-11-01,6.9,61.5,11.8,Tiel,2021-11-01
2021-12-01,5.4,58.0,14.6,Tiel,2021-12-01
2022-01-01,4.8,60.2,15.3,Tiel,2022-01-01
2022-02-01,6.5,145.8,24.5,Tiel,2022-02-01
2022-04-01,9.0,48.7,15.2,Tiel,2022-04-01
2022-05-01,13.8,71.3,10.8,Tiel,2022-05-01
2022-06-01,17.2,88.1,11.5,Tiel,2022-06-01
2022-07-01,18.4,17.5,10.8,Tiel,2022-07-01
2022-08-01,20.2,24.6,9.4,Tiel,2022-08-01
2022-09-01,14.6,92.5,9.9,Tiel,2022-09-01
2022-10-01,13.2,35.0,12.0,Tiel,2022-10-01
2022-11-01,8.6,80.2,15.5,Tiel,2022-11-01
2022-06-01,18.4,50.5,9.3,Ciechanow,2022-06-01
2022-07-01,18.6,46.8,10.8,Ciechanow,2022-07-01
2022-08-01,21.5,4.0,9.0,Ciechanow,2022-08-01
2022-09-01,11.7,38.2,9.3,Ciechanow,2022-09-01
2022-10-01,10.5,14.6,9.3,Ciechanow,2022-10-01
2022-11-01,3.6,7.7,9.1,Ciechanow,2022-11-01
2019-12-01,2.4,41.9,13.0,Prerov,2019-12-01
2020-01-01,-0.2,17.2,9.9,Prerov,2020-01-01
2020-02-01,4.7,36.3,17.0,Prerov,2020-02-01
2020-04-01,9.8,12.3,11.4,Prerov,2020-04-01
2020-06-01,17.3,116.4,11.1,Prerov,2020-06-01
2020-07-01,18.8,54.2,9.3,Prerov,2020-07-01
2020-08-01,20.4,62.0,9.9,Prerov,2020-08-01
2020-09-01,15.5,81.4,10.2,Prerov,2020-09-01
2020-10-01,10.4,134.2,13.0,Prerov,2020-10-01
2021-02-01,-1.5,28.1,10.6,Prerov,2021-02-01
2021-06-01,19.6,69.4,9.0,Prerov,2021-06-01
2021-08-01,17.5,164.6,8.8,Prerov,2021-08-01
2021-09-01,14.9,22.7,8.4,Prerov,2021-09-01
2021-10-01,9.2,9.9,13.0,Prerov,2021-10-01
2021-11-01,4.5,44.6,10.6,Prerov,2021-11-01
2021-12-01,0.3,25.1,10.7,Prerov,2021-12-01
2022-01-01,0.5,15.5,12.8,Prerov,2022-01-01
2022-02-01,3.6,11.4,17.0,Prerov,2022-02-01
2022-05-01,15.0,24.2,10.2,Prerov,2022-05-01
2022-06-01,19.3,78.5,9.9,Prerov,2022-06-01
2022-07-01,19.5,72.3,9.2,Prerov,2022-07-01
2022-08-01,20.3,43.4,9.9,Prerov,2022-08-01
2022-09-01,13.1,103.9,7.9,Prerov,2022-09-01
2022-10-01,11.2,10.9,9.5,Prerov,2022-10-01
